,role,Sector,states,min salary,max salary,mean salary
5688,DA,Information Technology, OH,28,52,40.0
5690,DA,Information Technology, OH,28,52,40.0
5691,DA,Health Care, OH,28,52,40.0
5692,DA,Information Technology, OH,28,52,40.0
5693,DA,Business Services, OH,28,52,40.0
5694,DA,Information Technology, OH,28,52,40.0
5695,DA,Information Technology, OH,28,52,40.0
5696,DA,Health Care, OH,28,52,40.0
5700,DA,Health Care, OH,46,86,66.0
5701,DA,Health Care, OH,46,86,66.0
5702,DA,Finance, OH,46,86,66.0
5703,DA,Business Services, OH,46,86,66.0
5797,DA,Information Technology, CA,57,104,80.5
5798,DA,Retail, CA,57,104,80.5
5799,DA,Information Technology, CA,57,104,80.5
5800,DA,Media, CA,57,104,80.5
5801,DA,Information Technology, CA,57,104,80.5
5802,DA,Information Technology, CA,57,104,80.5
5803,DA,Education, CA,57,104,80.5
5804,DA,Information Technology, CA,57,104,80.5
5805,DA,Finance, CA,57,104,80.5
5806,DA,Business Services, CA,57,104,80.5
5807,DA,Information Technology, CA,57,104,80.5
5809,DA,Business Services, CA,57,104,80.5
5810,DA,Information Technology, CA,57,104,80.5
5811,DA,Information Technology, CA,57,104,80.5
5812,DA,Information Technology, CA,57,104,80.5
5813,DA,Information Technology, CA,57,104,80.5
5814,DA,Business Services, CA,57,104,80.5
5815,DA,Information Technology, CA,57,104,80.5
5816,DA,Information Technology, CA,57,104,80.5
5817,DA,Transportation & Logistics, CA,57,104,80.5
5818,DA,Information Technology, CA,57,104,80.5
5819,DA,Business Services, CA,57,104,80.5
5820,DA,Information Technology, CA,57,104,80.5
5821,DA,Real Estate, CA,57,104,80.5
5822,DA,Information Technology, CA,57,104,80.5
5823,DA,Retail, CA,57,104,80.5
5824,DA,Business Services, CA,99,178,138.5
5825,DA,Finance, CA,99,178,138.5
5826,DA,Information Technology, CA,99,178,138.5
5827,DA,Information Technology, CA,99,178,138.5
5828,DA,Information Technology, CA,99,178,138.5
5829,DA,Health Care, CA,99,178,138.5
5830,DA,Information Technology, CA,99,178,138.5
5832,DA,Real Estate, CA,99,178,138.5
5833,DA,Health Care, CA,99,178,138.5
5834,DA,Health Care, CA,99,178,138.5
5835,DA,Manufacturing, CA,99,178,138.5
5836,DA,Finance, CA,99,178,138.5
5837,DA,Finance, CA,99,178,138.5
5838,DA,Information Technology, CA,99,178,138.5
5840,DA,Information Technology, CA,99,178,138.5
5842,DA,Information Technology, CA,99,178,138.5
5843,DA,Retail, CA,99,178,138.5
5844,DA,Business Services, CA,99,178,138.5
5845,DA,Business Services, CA,99,178,138.5
5846,DA,Health Care, CA,99,178,138.5
5847,DA,Finance, CA,99,178,138.5
5848,DA,Real Estate, CA,99,178,138.5
5850,DA,Information Technology, CA,99,178,138.5
5852,DA,Business Services, CA,93,159,126.0
5853,DA,Finance, CA,93,159,126.0
5854,DA,Information Technology, CA,93,159,126.0
5855,DA,Accounting & Legal, CA,93,159,126.0
5856,DA,Business Services, CA,93,159,126.0
5858,DA,Information Technology, CA,93,159,126.0
5859,DA,Information Technology, CA,93,159,126.0
5860,DA,Finance, CA,93,159,126.0
5861,DA,Government, CA,93,159,126.0
5862,DA,Business Services, CA,93,159,126.0
5863,DA,Information Technology, CA,93,159,126.0
5864,DA,Health Care, CA,93,159,126.0
5865,DA,Business Services, CA,93,159,126.0
5866,DA,Information Technology, CA,93,159,126.0
5867,DA,Information Technology, CA,93,159,126.0
5868,DA,Finance, CA,93,159,126.0
5869,DA,Health Care, CA,93,159,126.0
5870,DA,Information Technology, CA,93,159,126.0
5871,DA,Information Technology, CA,93,159,126.0
5872,DA,Information Technology, CA,93,159,126.0
5873,DA,Information Technology, CA,93,159,126.0
5874,DA,Business Services, CA,93,159,126.0
5875,DA,Biotech & Pharmaceuticals, CA,93,159,126.0
5876,DA,Business Services, CA,93,159,126.0
5877,DA,Health Care, CA,82,116,99.0
5878,DA,Information Technology, CA,82,116,99.0
5881,DA,Information Technology, CA,82,116,99.0
5882,DA,Information Technology, CA,82,116,99.0
5884,DA,Information Technology, CA,82,116,99.0
5885,DA,Business Services, CA,82,116,99.0
5888,DA,Information Technology, CA,82,116,99.0
5889,DA,Biotech & Pharmaceuticals, CA,82,116,99.0
5890,DA,Information Technology, CA,82,116,99.0
5891,DA,Consumer Services, CA,82,116,99.0
5892,DA,Information Technology, CA,82,116,99.0
5893,DA,Information Technology, CA,82,116,99.0
5894,DA,Government, CA,82,116,99.0
5895,DA,Health Care, CA,82,116,99.0
5898,DA,Business Services, CA,82,116,99.0
5900,DA,Media, CA,82,116,99.0
5901,DA,Information Technology, CA,82,116,99.0
5903,DA,Insurance, CA,82,116,99.0
5905,DA,Information Technology, CA,65,120,92.5
5907,DA,"Oil, Gas, Energy & Utilities", CA,65,120,92.5
5908,DA,Consumer Services, CA,65,120,92.5
5909,DA,Information Technology, CA,65,120,92.5
5910,DA,Accounting & Legal, CA,65,120,92.5
5911,DA,Information Technology, CA,65,120,92.5
5912,DA,Finance, CA,65,120,92.5
5913,DA,Business Services, CA,65,120,92.5
5914,DA,Information Technology, CA,65,120,92.5
5915,DA,Business Services, CA,65,120,92.5
5916,DA,Business Services, CA,65,120,92.5
5918,DA,Real Estate, CA,65,120,92.5
5919,DA,Transportation & Logistics, CA,65,120,92.5
5920,DA,Information Technology, CA,65,120,92.5
5921,DA,Business Services, CA,65,120,92.5
5922,DA,Biotech & Pharmaceuticals, CA,65,120,92.5
5923,DA,Information Technology, CA,65,120,92.5
5924,DA,Information Technology, CA,65,120,92.5
5925,DA,Business Services, CA,65,120,92.5
5926,DA,Information Technology, CA,65,120,92.5
5928,DA,Business Services, CA,65,120,92.5
5929,DA,Information Technology, CA,65,120,92.5
5930,DA,Information Technology, CA,65,120,92.5
5931,DA,Non-Profit, CA,65,120,92.5
5932,DA,Education, CA,65,120,92.5
5933,DA,Business Services, CA,46,86,66.0
5934,DA,Business Services, CA,46,86,66.0
5935,DA,Finance, CA,46,86,66.0
5937,DA,Information Technology, CA,46,86,66.0
5938,DA,Health Care, CA,46,86,66.0
5940,DA,Information Technology, CA,46,86,66.0
5941,DA,Information Technology, CA,46,86,66.0
5942,DA,Business Services, CA,46,86,66.0
5943,DA,Information Technology, CA,46,86,66.0
5944,DA,Information Technology, CA,46,86,66.0
5945,DA,Information Technology, CA,46,86,66.0
5946,DA,Business Services, CA,46,86,66.0
5947,DA,Information Technology, CA,46,86,66.0
5948,DA,Information Technology, CA,46,86,66.0
5949,DA,Insurance, CA,46,86,66.0
5950,DA,Information Technology, CA,46,86,66.0
5951,DA,Information Technology, CA,46,86,66.0
5952,DA,Information Technology, CA,46,86,66.0
5953,DA,Information Technology, CA,46,86,66.0
5954,DA,Information Technology, CA,46,86,66.0
5955,DA,Business Services, CA,46,86,66.0
5956,DA,Business Services, CA,47,74,60.5
5957,DA,Finance, CA,47,74,60.5
5958,DA,Health Care, CA,47,74,60.5
5959,DA,Finance, CA,47,74,60.5
5960,DA,Non-Profit, CA,47,74,60.5
5961,DA,Information Technology, CA,47,74,60.5
5962,DA,Information Technology, CA,47,74,60.5
5963,DA,Business Services, CA,47,74,60.5
5964,DA,Business Services, CA,47,74,60.5
5965,DA,Business Services, CA,47,74,60.5
5966,DA,Finance, CA,47,74,60.5
5967,DA,Government, CA,47,74,60.5
5968,DA,Biotech & Pharmaceuticals, CA,47,74,60.5
5969,DA,Business Services, CA,47,74,60.5
5971,DA,Business Services, CA,47,74,60.5
5972,DA,Business Services, CA,47,74,60.5
5973,DA,Government, CA,47,74,60.5
5974,DA,Business Services, CA,47,74,60.5
5975,DA,Manufacturing, CA,47,74,60.5
5977,DA,Business Services, CA,47,74,60.5
5978,DA,Business Services, CA,47,74,60.5
5979,DA,Information Technology, CA,47,74,60.5
5981,DA,Business Services, CA,47,74,60.5
6162,BA,Health Care, NY,56,102,79.0
6163,BA,Finance, NY,56,102,79.0
6164,BA,Biotech & Pharmaceuticals, NJ,56,102,79.0
6165,BA,Manufacturing, NJ,56,102,79.0
6166,BA,Information Technology, NY,56,102,79.0
6167,BA,Information Technology, NJ,56,102,79.0
6168,BA,Insurance, NY,56,102,79.0
6169,BA,Biotech & Pharmaceuticals, NJ,56,102,79.0
6170,BA,Business Services, NY,56,102,79.0
6171,BA,Business Services, NY,56,102,79.0
6172,BA,Finance, NJ,56,102,79.0
6173,BA,Information Technology, NY,56,102,79.0
6174,BA,Information Technology, NY,56,102,79.0
6175,BA,Education, NY,56,102,79.0
6176,BA,Business Services, NY,56,102,79.0
6177,BA,Manufacturing, NJ,56,102,79.0
6178,BA,Finance, NY,56,102,79.0
6179,BA,Health Care, NY,56,102,79.0
6180,BA,Business Services, NY,56,102,79.0
6181,BA,Finance, NY,56,102,79.0
6182,BA,Finance, NY,56,102,79.0
6183,BA,Finance, NY,56,102,79.0
6184,BA,Media, NY,56,102,79.0
6185,BA,Business Services, NY,56,102,79.0
6186,BA,Finance, NY,56,102,79.0
6187,BA,Finance, NY,56,102,79.0
6188,BA,Information Technology, NY,56,102,79.0
6190,BA,Finance, NJ,56,102,79.0
6191,BA,Media, NY,56,102,79.0
6192,BA,Finance, NY,55,78,66.5
6193,BA,Business Services, NY,55,78,66.5
6194,BA,Business Services, NJ,55,78,66.5
6195,BA,Information Technology, NY,55,78,66.5
6196,BA,Information Technology, NY,55,78,66.5
6197,BA,Finance, NY,55,78,66.5
6198,BA,Business Services, NY,55,78,66.5
6199,BA,Business Services, NY,55,78,66.5
6201,BA,Consumer Services, NY,55,78,66.5
6202,BA,Finance, NJ,55,78,66.5
6203,BA,Finance, NY,55,78,66.5
6204,BA,Finance, NJ,55,78,66.5
6205,BA,Business Services, NY,55,78,66.5
6206,BA,Finance, NY,55,78,66.5
6207,BA,Information Technology, NY,55,78,66.5
6208,BA,Business Services, NY,55,78,66.5
6209,BA,Information Technology, NY,55,78,66.5
6210,BA,Finance, NY,55,78,66.5
6211,BA,Health Care, NY,55,78,66.5
6212,BA,Business Services, NY,55,78,66.5
6213,BA,Insurance, NJ,55,78,66.5
6214,BA,Information Technology, NY,55,78,66.5
6215,BA,Finance, NY,55,78,66.5
6216,BA,Finance, NY,55,78,66.5
6218,BA,Finance, NJ,55,78,66.5
6219,BA,Finance, NY,55,78,66.5
6221,BA,Media, NY,81,159,120.0
6223,BA,Retail, NY,81,159,120.0
6224,BA,Information Technology, NY,81,159,120.0
6225,BA,Manufacturing, NJ,81,159,120.0
6227,BA,Business Services, NY,81,159,120.0
6228,BA,Finance, NJ,81,159,120.0
6229,BA,Media, NJ,81,159,120.0
6230,BA,Insurance, NY,81,159,120.0
6231,BA,Business Services, NY,81,159,120.0
6232,BA,Finance, NY,81,159,120.0
6233,BA,Insurance, NY,81,159,120.0
6234,BA,Information Technology, NJ,81,159,120.0
6235,BA,Information Technology, NY,81,159,120.0
6236,BA,Finance, NY,81,159,120.0
6237,BA,Business Services, NJ,81,159,120.0
6239,BA,Information Technology, NY,81,159,120.0
6241,BA,Business Services, NY,81,159,120.0
6242,BA,Information Technology, NY,81,159,120.0
6243,BA,Business Services, NY,81,159,120.0
6244,BA,Finance, NY,81,159,120.0
6245,BA,Information Technology, NY,81,159,120.0
6246,BA,Business Services, NY,81,159,120.0
6248,BA,Business Services, NY,81,159,120.0
6250,BA,Business Services, NY,81,159,120.0
6252,BA,Information Technology, NJ,85,135,110.0
6253,BA,Business Services, NY,85,135,110.0
6254,BA,Accounting & Legal, NY,85,135,110.0
6255,BA,Information Technology, NY,85,135,110.0
6256,BA,Finance, NY,85,135,110.0
6257,BA,Information Technology, NY,85,135,110.0
6258,BA,Business Services, NY,85,135,110.0
6259,BA,Insurance, NJ,85,135,110.0
6260,BA,Insurance, NY,85,135,110.0
6261,BA,Information Technology, NY,85,135,110.0
6262,BA,Business Services, NY,85,135,110.0
6263,BA,Information Technology, NY,85,135,110.0
6264,BA,Business Services, NY,85,135,110.0
6265,BA,Information Technology, NY,85,135,110.0
6266,BA,Business Services, NY,85,135,110.0
6267,BA,Information Technology, NJ,85,135,110.0
6268,BA,Insurance, NY,85,135,110.0
6269,BA,Finance, NY,85,135,110.0
6270,BA,Information Technology, NJ,85,135,110.0
6271,BA,Retail, NY,85,135,110.0
6273,BA,Media, NY,85,135,110.0
6274,BA,Business Services, NY,85,135,110.0
6275,BA,Finance, NY,85,135,110.0
6276,BA,Finance, NY,85,135,110.0
6279,BA,Information Technology, NY,85,135,110.0
6283,BA,Business Services, NY,45,82,63.5
6284,BA,Information Technology, NJ,45,82,63.5
6285,BA,Information Technology, NY,45,82,63.5
6286,BA,Retail, NY,45,82,63.5
6287,BA,Business Services, NY,45,82,63.5
6288,BA,Business Services, NY,45,82,63.5
6289,BA,Finance, NY,45,82,63.5
6290,BA,Business Services, NY,45,82,63.5
6291,BA,Finance, NJ,45,82,63.5
6292,BA,Business Services, NY,45,82,63.5
6293,BA,Information Technology, NY,45,82,63.5
6295,BA,Information Technology, NY,45,82,63.5
6296,BA,Information Technology, NJ,45,82,63.5
6297,BA,Insurance, NJ,45,82,63.5
6298,BA,Business Services, NY,45,82,63.5
6299,BA,Business Services, NY,45,82,63.5
6300,BA,Finance, NY,45,82,63.5
6301,BA,Insurance, NJ,45,82,63.5
6303,BA,Information Technology, NY,45,82,63.5
6304,BA,Finance, NY,45,82,63.5
6305,BA,Education, NY,45,82,63.5
6306,BA,Business Services, NJ,45,82,63.5
6307,BA,Insurance, NY,45,82,63.5
6308,BA,Business Services, NY,45,82,63.5
6309,BA,Information Technology, NY,45,82,63.5
6311,BA,Manufacturing, NY,48,92,70.0
6312,BA,Finance, NY,48,92,70.0
6313,BA,Information Technology, NY,48,92,70.0
6314,BA,Finance, NY,48,92,70.0
6315,BA,Information Technology, NJ,48,92,70.0
6317,BA,Business Services, NJ,48,92,70.0
6318,BA,Business Services, NY,48,92,70.0
6323,BA,Business Services, NY,48,92,70.0
6324,BA,Accounting & Legal, NY,48,92,70.0
6325,BA,Information Technology, NY,48,92,70.0
6326,BA,Business Services, NY,48,92,70.0
6328,BA,Information Technology, NY,48,92,70.0
6329,BA,Business Services, NY,48,92,70.0
6330,BA,Business Services, NY,48,92,70.0
6331,BA,Media, NY,48,92,70.0
6332,BA,Information Technology, NY,48,92,70.0
6334,BA,Education, NY,48,92,70.0
6335,BA,Accounting & Legal, NY,48,92,70.0
6336,BA,Manufacturing, NJ,48,92,70.0
6337,BA,Business Services, NY,48,92,70.0
6338,BA,Business Services, NY,48,92,70.0
6339,BA,Health Care, NY,48,92,70.0
6341,BA,Non-Profit, NY,59,85,72.0
6343,BA,Non-Profit, NY,59,85,72.0
6344,BA,Education, NY,59,85,72.0
6345,BA,Business Services, NY,59,85,72.0
6346,BA,Finance, NY,59,85,72.0
6347,BA,Finance, NY,59,85,72.0
6348,BA,Information Technology, NY,59,85,72.0
6349,BA,Information Technology, NY,59,85,72.0
6350,BA,Information Technology, NY,59,85,72.0
6352,BA,Information Technology, NY,59,85,72.0
6353,BA,Information Technology, NJ,59,85,72.0
6355,BA,Business Services, NY,59,85,72.0
6356,BA,Information Technology, NJ,59,85,72.0
6357,BA,Health Care, NY,59,85,72.0
6358,BA,Information Technology, NY,59,85,72.0
6359,BA,Business Services, NY,59,85,72.0
6360,BA,Health Care, NY,59,85,72.0
6361,BA,Business Services, NY,59,85,72.0
6363,BA,Information Technology, NJ,59,85,72.0
6364,BA,Business Services, NY,59,85,72.0
6365,BA,Information Technology, NY,59,85,72.0
6368,BA,Information Technology, NJ,59,85,72.0
6369,BA,Business Services, NY,59,85,72.0
6370,BA,Business Services, NY,59,85,72.0
6371,BA,Information Technology, NY,59,85,72.0
6373,BA,Business Services, NY,69,131,100.0
6374,BA,Manufacturing, NY,69,131,100.0
6375,BA,Business Services, NY,69,131,100.0
6376,BA,Information Technology, NY,69,131,100.0
6377,BA,Business Services, NY,69,131,100.0
6378,BA,Information Technology, NY,69,131,100.0
6379,BA,Business Services, NY,69,131,100.0
6380,BA,Information Technology, NJ,69,131,100.0
6381,BA,Information Technology, NJ,69,131,100.0
6382,BA,Information Technology, NY,69,131,100.0
6383,BA,Information Technology, NJ,69,131,100.0
6384,BA,Business Services, NJ,69,131,100.0
6385,BA,Business Services, NY,69,131,100.0
6386,BA,Business Services, NJ,69,131,100.0
6387,BA,Insurance, NJ,69,131,100.0
6388,BA,Information Technology, NJ,69,131,100.0
6389,BA,Information Technology, NJ,69,131,100.0
6390,BA,Business Services, NY,69,131,100.0
6391,BA,Finance, NY,69,131,100.0
6392,BA,Business Services, NY,69,131,100.0
6393,BA,Business Services, NY,69,131,100.0
6394,BA,Accounting & Legal, NY,69,131,100.0
6396,BA,Business Services, NJ,69,131,100.0
6397,BA,Finance, NY,69,131,100.0
6399,BA,Business Services, NY,69,131,100.0
6400,BA,Information Technology, NY,69,131,100.0
6401,BA,Business Services, NJ,69,131,100.0
6403,BA,Business Services, NY,55,103,79.0
6404,BA,Information Technology, NY,55,103,79.0
6405,BA,Health Care, NY,55,103,79.0
6407,BA,Information Technology, NJ,55,103,79.0
6408,BA,Business Services, NY,55,103,79.0
6409,BA,Business Services, NY,55,103,79.0
6410,BA,Media, NY,55,103,79.0
6411,BA,Finance, NY,55,103,79.0
6412,BA,Finance, NY,55,103,79.0
6413,BA,Business Services, NY,55,103,79.0
6414,BA,Health Care, NY,55,103,79.0
6415,BA,Finance, NY,55,103,79.0
6416,BA,Business Services, NY,55,103,79.0
6417,BA,Information Technology, NY,55,103,79.0
6418,BA,Business Services, NY,55,103,79.0
6419,BA,Media, NY,55,103,79.0
6421,BA,Insurance, NJ,51,95,73.0
6422,BA,Information Technology, NY,51,95,73.0
6423,BA,Manufacturing, NY,51,95,73.0
6424,BA,Business Services, NY,51,95,73.0
6425,BA,Business Services, NY,51,95,73.0
6426,BA,Business Services, NY,51,95,73.0
6427,BA,Business Services, NY,51,95,73.0
6429,BA,Information Technology, NY,51,95,73.0
6430,BA,Finance, NY,72,100,86.0
6431,BA,Information Technology, NY,72,100,86.0
6432,BA,Insurance, NJ,72,100,86.0
6435,BA,Information Technology, NY,72,100,86.0
6436,BA,Information Technology, NY,72,100,86.0
6437,BA,Information Technology, NJ,72,100,86.0
6438,BA,Consumer Services, NY,72,100,86.0
6440,BA,Business Services, NY,72,100,86.0
6441,BA,Information Technology, NY,72,100,86.0
6442,BA,Business Services, NY,72,100,86.0
6443,BA,Retail, NY,72,100,86.0
6444,BA,Insurance, NY,72,100,86.0
6446,BA,Business Services, NY,72,100,86.0
6448,BA,Business Services, NY,72,100,86.0
6449,BA,Information Technology, NJ,56,88,72.0
6450,BA,Information Technology, NY,56,88,72.0
6451,BA,Consumer Services, NY,56,88,72.0
6452,BA,Business Services, NY,56,88,72.0
6453,BA,Business Services, NY,56,88,72.0
6454,BA,Insurance, NY,56,88,72.0
6455,BA,"Oil, Gas, Energy & Utilities", NY,56,88,72.0
6456,BA,Finance, NJ,56,88,72.0
6457,BA,Information Technology, NY,56,88,72.0
6458,BA,Business Services, NY,56,88,72.0
6459,BA,Business Services, NY,56,88,72.0
6460,BA,Media, NY,56,88,72.0
6461,BA,Information Technology, NY,56,88,72.0
6463,BA,Information Technology, NJ,56,88,72.0
6464,BA,Information Technology, NY,56,88,72.0
6465,BA,Business Services, NY,56,88,72.0
6467,BA,Finance, NY,88,160,124.0
6468,BA,Insurance, NJ,88,160,124.0
6469,BA,Business Services, NY,88,160,124.0
6470,BA,Business Services, NY,88,160,124.0
6471,BA,Information Technology, NY,88,160,124.0
6472,BA,Information Technology, NY,88,160,124.0
6473,BA,Accounting & Legal, NY,88,160,124.0
6474,BA,Finance, NY,88,160,124.0
6475,BA,Information Technology, NY,88,160,124.0
6476,BA,Information Technology, NY,88,160,124.0
6477,BA,Finance, NY,88,160,124.0
6478,BA,Media, NY,88,160,124.0
6479,BA,Information Technology, NY,88,160,124.0
6480,BA,Accounting & Legal, NY,88,160,124.0
6482,BA,Business Services, CA,80,90,85.0
6483,BA,Information Technology, CA,80,90,85.0
6484,BA,Transportation & Logistics, CA,80,90,85.0
6485,BA,Education, CA,80,90,85.0
6486,BA,Information Technology, CA,80,90,85.0
6488,BA,Media, CA,80,90,85.0
6489,BA,Transportation & Logistics, CA,80,90,85.0
6490,BA,Aerospace & Defense, CA,80,90,85.0
6491,BA,Information Technology, CA,80,90,85.0
6492,BA,Non-Profit, CA,80,90,85.0
6493,BA,Manufacturing, CA,80,90,85.0
6494,BA,"Oil, Gas, Energy & Utilities", CA,80,90,85.0
6496,BA,Manufacturing, CA,80,90,85.0
6497,BA,Information Technology, CA,80,90,85.0
6498,BA,Media, CA,80,90,85.0
6500,BA,Information Technology, CA,80,90,85.0
6501,BA,Information Technology, CA,80,90,85.0
6502,BA,Information Technology, CA,80,90,85.0
6503,BA,Insurance, CA,80,90,85.0
6504,BA,Finance, CA,80,90,85.0
6506,BA,Retail, CA,80,90,85.0
6507,BA,Health Care, CA,80,90,85.0
6509,BA,Finance, CA,80,90,85.0
6510,BA,Transportation & Logistics, CA,80,90,85.0
6511,BA,Information Technology, CA,62,120,91.0
6512,BA,Information Technology, CA,62,120,91.0
6513,BA,Information Technology, CA,62,120,91.0
6514,BA,Business Services, CA,62,120,91.0
6515,BA,Business Services, CA,62,120,91.0
6516,BA,"Construction, Repair & Maintenance", CA,62,120,91.0
6517,BA,Business Services, CA,62,120,91.0
6518,BA,Business Services, CA,62,120,91.0
6519,BA,Insurance, CA,62,120,91.0
6520,BA,Business Services, CA,62,120,91.0
6521,BA,Business Services, CA,62,120,91.0
6522,BA,Retail, CA,62,120,91.0
6523,BA,Government, CA,62,120,91.0
6524,BA,Manufacturing, CA,62,120,91.0
6525,BA,Information Technology, CA,62,120,91.0
